%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1563269805187871624,3500,1563269805182243108,/gps,0,1,50.936733,-1.47202033333,12.1,0.5184,0.0,0.0,0.0,0.5184,0.0,0.0,0.0,2.0736,1
1563269805381170306,3501,1563269805369806051,/gps,0,1,50.9367293333,-1.47199233333,12.1,0.5184,0.0,0.0,0.0,0.5184,0.0,0.0,0.0,2.0736,1
1563269805562399274,3502,1563269805554425001,/gps,0,1,50.936727,-1.47196433333,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269805793247271,3503,1563269805787198066,/gps,0,1,50.9367255,-1.47193666667,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269805968844549,3504,1563269805962373018,/gps,0,1,50.9367248333,-1.47190916667,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269806152826288,3505,1563269806146750926,/gps,0,1,50.936725,-1.4718825,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269806386547924,3506,1563269806383852005,/gps,0,1,50.9367256667,-1.47185733333,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269806583696120,3507,1563269806568968057,/gps,0,1,50.9367263333,-1.4718345,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269806756326796,3508,1563269806749469995,/gps,0,1,50.9367271667,-1.47181366667,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807008481093,3509,1563269806999183893,/gps,0,1,50.9367278333,-1.47179516667,12.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807188438816,3510,1563269807182300090,/gps,0,1,50.9367286667,-1.471779,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807351640097,3511,1563269807350142955,/gps,0,1,50.9367295,-1.47176483333,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807611852668,3512,1563269807607254028,/gps,0,1,50.9367303333,-1.471751,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807790126682,3513,1563269807783797979,/gps,0,1,50.936731,-1.471738,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269807962192666,3514,1563269807954804897,/gps,0,1,50.9367318333,-1.4717255,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269808202981308,3515,1563269808182889938,/gps,0,1,50.9367326667,-1.47171233333,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269808369840672,3516,1563269808364558935,/gps,0,1,50.9367333333,-1.47169983333,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269808550555766,3517,1563269808547930002,/gps,0,1,50.9367343333,-1.47168716667,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269808789547863,3518,1563269808783695936,/gps,0,1,50.9367353333,-1.47167383333,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269808966022677,3519,1563269808963790893,/gps,0,1,50.9367361667,-1.47166066667,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269809171891730,3520,1563269809168833017,/gps,0,1,50.9367371667,-1.47164666667,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269809399131725,3521,1563269809390285015,/gps,0,1,50.9367381667,-1.47163166667,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269809568316037,3522,1563269809563242912,/gps,0,1,50.9367393333,-1.47161683333,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269809752195501,3523,1563269809750255107,/gps,0,1,50.9367405,-1.47160166667,12.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269810003779698,3524,1563269809994899034,/gps,0,1,50.936742,-1.47158516667,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269810213078122,3525,1563269810174784898,/gps,0,1,50.9367433333,-1.47156783333,12.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269810600577341,3526,1563269810598093986,/gps,0,1,50.9367466667,-1.47153033333,12.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269810765499516,3527,1563269810762685060,/gps,0,1,50.9367486667,-1.47150966667,12.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811014058580,3528,1563269811010876893,/gps,0,1,50.9367505,-1.47148816667,12.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811193729573,3529,1563269811191586017,/gps,0,1,50.9367526667,-1.47146533333,12.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811383880205,3530,1563269811379862070,/gps,0,1,50.9367546667,-1.47144216667,12.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811622670119,3531,1563269811610321044,/gps,0,1,50.9367568333,-1.47141766667,12.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811798646547,3532,1563269811789937973,/gps,0,1,50.9367591667,-1.47139233333,12.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269811988173669,3533,1563269811985650062,/gps,0,1,50.9367615,-1.4713665,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269812234846234,3534,1563269812209902048,/gps,0,1,50.936764,-1.47133966667,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269812395802443,3535,1563269812390880107,/gps,0,1,50.9367665,-1.47131216667,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269812632595869,3536,1563269812614840030,/gps,0,1,50.9367691667,-1.471284,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269812816656907,3537,1563269812811090946,/gps,0,1,50.9367718333,-1.47125516667,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269812999710261,3538,1563269812986076116,/gps,0,1,50.9367746667,-1.47122566667,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269813183780067,3539,1563269813174248933,/gps,0,1,50.9367776667,-1.4711955,12.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269813419958272,3540,1563269813417654037,/gps,0,1,50.9367806667,-1.47116466667,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269813591862329,3541,1563269813590178012,/gps,0,1,50.9367836667,-1.47113333333,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269813785848491,3542,1563269813777056932,/gps,0,1,50.9367865,-1.4711015,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814016847726,3543,1563269814012173891,/gps,0,1,50.9367893333,-1.47106866667,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814199772211,3544,1563269814187596082,/gps,0,1,50.9367918333,-1.47103633333,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814389017339,3545,1563269814382082939,/gps,0,1,50.936794,-1.47100433333,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814619015993,3546,1563269814610796928,/gps,0,1,50.9367961667,-1.47097216667,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814797453181,3547,1563269814794214963,/gps,0,1,50.9367976667,-1.47094066667,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269814979022194,3548,1563269814976602077,/gps,0,1,50.936799,-1.47090916667,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269815215808644,3549,1563269815212271928,/gps,0,1,50.9367998333,-1.47087783333,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269815415607431,3550,1563269815398883104,/gps,0,1,50.9368005,-1.47084683333,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269815633359534,3551,1563269815630779027,/gps,0,1,50.9368008333,-1.47081633333,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269815816361846,3552,1563269815809782028,/gps,0,1,50.9368008333,-1.47078616667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269815990727720,3553,1563269815988162040,/gps,0,1,50.9368008333,-1.47075633333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269816177584634,3554,1563269816175007104,/gps,0,1,50.936801,-1.47072683333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269816418966865,3555,1563269816416486024,/gps,0,1,50.9368016667,-1.47069783333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269816605886214,3556,1563269816598498106,/gps,0,1,50.9368031667,-1.4706685,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269816795440089,3557,1563269816787276983,/gps,0,1,50.9368053333,-1.47063983333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269817017856263,3558,1563269817013271093,/gps,0,1,50.9368083333,-1.47061133333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269817197480886,3559,1563269817191057920,/gps,0,1,50.9368123333,-1.47058366667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269817406298300,3560,1563269817401416063,/gps,0,1,50.9368168333,-1.47055633333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269817621072248,3561,1563269817614149093,/gps,0,1,50.9368221667,-1.47052983333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269817797563767,3562,1563269817792099952,/gps,0,1,50.9368283333,-1.4705045,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818020595611,3563,1563269818009375095,/gps,0,1,50.9368351667,-1.47047983333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818222042521,3564,1563269818210355043,/gps,0,1,50.9368421667,-1.47045583333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818403117564,3565,1563269818395224094,/gps,0,1,50.9368491667,-1.470433,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818576701458,3566,1563269818574625968,/gps,0,1,50.9368556667,-1.47041033333,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818812272344,3567,1563269818809914112,/gps,0,1,50.9368615,-1.47038783333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269818994963253,3568,1563269818992402076,/gps,0,1,50.9368665,-1.47036566667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269819174383388,3569,1563269819167650938,/gps,0,1,50.9368711667,-1.47034416667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269819429276856,3570,1563269819415375947,/gps,0,1,50.9368753333,-1.4703225,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269819608301713,3571,1563269819599466085,/gps,0,1,50.9368788333,-1.47030116667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269819784480260,3572,1563269819777774095,/gps,0,1,50.9368813333,-1.47027983333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820051328334,3573,1563269820018763065,/gps,0,1,50.9368828333,-1.47025833333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820199229098,3574,1563269820192668914,/gps,0,1,50.9368831667,-1.47023766667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820397191883,3575,1563269820387377023,/gps,0,1,50.9368823333,-1.47021683333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820633843512,3576,1563269820622786998,/gps,0,1,50.9368805,-1.4701965,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820810068653,3577,1563269820807962894,/gps,0,1,50.9368778333,-1.47017666667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269820999312212,3578,1563269820978429079,/gps,0,1,50.936874,-1.47015733333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269821402656928,3579,1563269821393611907,/gps,0,1,50.9368631667,-1.47012083333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269821631990727,3580,1563269821619375944,/gps,0,1,50.9368558333,-1.470104,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269821817748466,3581,1563269821814785003,/gps,0,1,50.936848,-1.47008883333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269822009157096,3582,1563269822003931999,/gps,0,1,50.9368395,-1.4700745,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269822217717957,3583,1563269822210194110,/gps,0,1,50.9368298333,-1.47006166667,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269822422943498,3584,1563269822421377897,/gps,0,1,50.9368195,-1.47005033333,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269822608812345,3585,1563269822595491886,/gps,0,1,50.9368085,-1.47004066667,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269822786856527,3586,1563269822782152891,/gps,0,1,50.936797,-1.47003266667,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269823020582131,3587,1563269823011373996,/gps,0,1,50.936785,-1.47002666667,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269823201111682,3588,1563269823192822933,/gps,0,1,50.9367725,-1.47002233333,12.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269823386160148,3589,1563269823379818916,/gps,0,1,50.9367601667,-1.47001966667,12.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269823790570662,3590,1563269823788539886,/gps,0,1,50.9367348333,-1.47002016667,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269823999073473,3591,1563269823990881919,/gps,0,1,50.9367223333,-1.47002283333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269824248105547,3592,1563269824228400945,/gps,0,1,50.9367098333,-1.47002733333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269824412854500,3593,1563269824407941102,/gps,0,1,50.9366976667,-1.4700335,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269824577525818,3594,1563269824574409008,/gps,0,1,50.9366858333,-1.4700415,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269824810439937,3595,1563269824808918952,/gps,0,1,50.9366745,-1.47005083333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269825012484020,3596,1563269825000693082,/gps,0,1,50.9366638333,-1.470062,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269825180002032,3597,1563269825174815893,/gps,0,1,50.936654,-1.4700745,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269825413936924,3598,1563269825410928964,/gps,0,1,50.9366448333,-1.4700885,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269825596839904,3599,1563269825586656093,/gps,0,1,50.9366366667,-1.47010416667,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269825800587665,3600,1563269825798346042,/gps,0,1,50.9366293333,-1.47012083333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269826196927105,3601,1563269826192888021,/gps,0,1,50.9366173333,-1.470157,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269826383707057,3602,1563269826375330924,/gps,0,1,50.9366128333,-1.47017633333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269826622334341,3603,1563269826610323905,/gps,0,1,50.9366093333,-1.47019633333,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269826795922619,3604,1563269826792797088,/gps,0,1,50.936607,-1.4702165,12.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269826986750652,3605,1563269826978523969,/gps,0,1,50.9366058333,-1.4702375,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269827213655692,3606,1563269827209736108,/gps,0,1,50.9366058333,-1.47025833333,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269827390142538,3607,1563269827387403011,/gps,0,1,50.936607,-1.47027916667,12.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269827596919847,3608,1563269827590059995,/gps,0,1,50.9366093333,-1.47029983333,12.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269827814031735,3609,1563269827808765888,/gps,0,1,50.9366128333,-1.47032016667,12.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269828032406420,3610,1563269827998608112,/gps,0,1,50.936617,-1.47034,13.0,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269828226129213,3611,1563269828222333908,/gps,0,1,50.9366226667,-1.47035916667,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269828412913421,3612,1563269828409214973,/gps,0,1,50.9366295,-1.4703775,13.1,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269828603732877,3613,1563269828592075109,/gps,0,1,50.9366371667,-1.47039516667,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269828784755342,3614,1563269828776108026,/gps,0,1,50.9366458333,-1.470412,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269829200148650,3615,1563269829196245908,/gps,0,1,50.9366648333,-1.47044433333,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269829369312673,3616,1563269829364228010,/gps,0,1,50.9366746667,-1.47046083333,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269829618671671,3617,1563269829612302064,/gps,0,1,50.9366843333,-1.47047766667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269829799596756,3618,1563269829791987895,/gps,0,1,50.9366938333,-1.47049533333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269829976656071,3619,1563269829972402095,/gps,0,1,50.936703,-1.470514,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269830408650615,3620,1563269830402214050,/gps,0,1,50.9367206667,-1.47055466667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269830601734697,3621,1563269830577912092,/gps,0,1,50.9367288333,-1.47057716667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269830998479176,3622,1563269830995260953,/gps,0,1,50.9367433333,-1.4706255,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269831182093158,3623,1563269831177022933,/gps,0,1,50.9367491667,-1.47065083333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269831423673124,3624,1563269831414112091,/gps,0,1,50.9367541667,-1.47067716667,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269831605168278,3625,1563269831603385925,/gps,0,1,50.936758,-1.4707045,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269831791029348,3626,1563269831783638000,/gps,0,1,50.9367608333,-1.4707325,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269832032542592,3627,1563269832010938882,/gps,0,1,50.936763,-1.4707615,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269832201935616,3628,1563269832195060968,/gps,0,1,50.936764,-1.47079116667,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269832389394471,3629,1563269832380506038,/gps,0,1,50.9367641667,-1.47082183333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269832629513681,3630,1563269832616847991,/gps,0,1,50.9367636667,-1.470853,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269832826198820,3631,1563269832803777933,/gps,0,1,50.9367621667,-1.4708845,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269833009718591,3632,1563269832975766897,/gps,0,1,50.9367603333,-1.470917,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269833221577042,3633,1563269833211488008,/gps,0,1,50.936758,-1.47094983333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269833412942886,3634,1563269833407996892,/gps,0,1,50.9367555,-1.47098316667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269833590736755,3635,1563269833579158067,/gps,0,1,50.9367528333,-1.47101733333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269833825498493,3636,1563269833817114114,/gps,0,1,50.9367498333,-1.47105183333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269834000984919,3637,1563269833992177963,/gps,0,1,50.9367468333,-1.471087,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269834171866764,3638,1563269834167412996,/gps,0,1,50.9367436667,-1.47112266667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269834414572082,3639,1563269834413000106,/gps,0,1,50.9367405,-1.47115783333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269834597010054,3640,1563269834589123964,/gps,0,1,50.936737,-1.47119333333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269834787160687,3641,1563269834782959938,/gps,0,1,50.9367338333,-1.47122866667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835021026008,3642,1563269835018141031,/gps,0,1,50.9367305,-1.471264,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835196139109,3643,1563269835188499927,/gps,0,1,50.9367273333,-1.47129883333,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835384440267,3644,1563269835382213115,/gps,0,1,50.9367243333,-1.4713335,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835617121770,3645,1563269835611747026,/gps,0,1,50.9367211667,-1.4713675,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835794481767,3646,1563269835789855003,/gps,0,1,50.9367181667,-1.4714015,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269835966184089,3647,1563269835961380004,/gps,0,1,50.9367151667,-1.4714345,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269836210421495,3648,1563269836208414077,/gps,0,1,50.9367123333,-1.471466,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269836409430493,3649,1563269836400358915,/gps,0,1,50.9367096667,-1.471495,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269836575117464,3650,1563269836570704936,/gps,0,1,50.9367071667,-1.47152183333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269836838319198,3651,1563269836830363035,/gps,0,1,50.9367048333,-1.47154616667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269836987220638,3652,1563269836984184980,/gps,0,1,50.936703,-1.47156833333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269837172427029,3653,1563269837170959949,/gps,0,1,50.9367013333,-1.47158833333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269837415677487,3654,1563269837413508892,/gps,0,1,50.9366996667,-1.47160783333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269837591675676,3655,1563269837588038921,/gps,0,1,50.936698,-1.47162633333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269837778775895,3656,1563269837774372100,/gps,0,1,50.9366961667,-1.47164566667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269838015563337,3657,1563269838009459972,/gps,0,1,50.9366946667,-1.47166383333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269838224524117,3658,1563269838200887918,/gps,0,1,50.9366931667,-1.47168183333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269838627825823,3659,1563269838624068021,/gps,0,1,50.93669,-1.47171933333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
